AIDS診斷年份,AIDS診斷月份,縣市別,性別,診斷年齡分組,個案數
2017,5,桃園市,女,35-44,2
2017,5,桃園市,男,15-24,1
2017,5,桃園市,男,25-34,7
2017,5,桃園市,男,35-44,3
2017,5,桃園市,男,45-54,1
2017,5,高雄市,女,35-44,1
2017,5,高雄市,男,15-24,1
2017,5,高雄市,男,25-34,2
2017,5,高雄市,男,35-44,2
2017,5,高雄市,男,45-54,4
2017,5,高雄市,男,55-64,1
2017,5,基隆市,男,35-44,1
2017,5,雲林縣,男,15-24,1
2017,5,雲林縣,男,25-34,1
2017,5,雲林縣,男,45-54,1
2017,5,新北市,男,15-24,5
2017,5,新北市,男,25-34,9
2017,5,新北市,男,35-44,5
2017,5,新北市,男,45-54,8
2017,5,新北市,男,55-64,1
2017,5,新竹市,男,35-44,1
2017,5,新竹縣,男,35-44,1
2017,5,新竹縣,男,45-54,2
2017,5,嘉義縣,男,15-24,1
2017,5,嘉義縣,男,25-34,1
2017,5,彰化縣,男,45-54,1
2017,6,台中市,男,15-24,2
2017,6,台中市,男,25-34,6
2017,6,台中市,男,35-44,8
2017,6,台中市,男,45-54,2
2017,6,台北市,男,15-24,4
2017,6,台北市,男,25-34,8
2017,6,台北市,男,35-44,10
2017,6,台北市,男,45-54,2
2017,6,台東縣,男,25-34,1
2017,6,台東縣,男,35-44,1
2017,6,台南市,男,15-24,1
2017,6,台南市,男,25-34,1
2017,6,台南市,男,35-44,1
2017,6,台南市,男,45-54,1
2017,6,宜蘭縣,男,35-44,2
2017,6,花蓮縣,男,15-24,1
2017,6,南投縣,男,25-34,1
2017,6,南投縣,男,35-44,1
2017,6,屏東縣,男,15-24,1
2017,6,屏東縣,男,25-34,2
2017,6,屏東縣,男,45-54,1
2017,6,屏東縣,男,55-64,1
2017,6,苗栗縣,女,25-34,1
2017,6,桃園市,男,15-24,3
2017,6,桃園市,男,25-34,5
2017,6,桃園市,男,35-44,3
2017,6,桃園市,男,45-54,1
2017,6,桃園市,男,55-64,1
2017,6,桃園市,男,65以上,1
2017,6,高雄市,女,35-44,1
2017,6,高雄市,男,15-24,1
2017,6,高雄市,男,25-34,7
2017,6,高雄市,男,35-44,5
2017,6,高雄市,男,45-54,1
2017,6,基隆市,男,15-24,2
2017,6,基隆市,男,45-54,1
2017,6,基隆市,男,55-64,1
2017,6,雲林縣,女,35-44,1
2017,6,雲林縣,男,25-34,2
2017,6,雲林縣,男,35-44,3
2017,6,雲林縣,男,55-64,1
2017,6,新北市,女,45-54,2
2017,6,新北市,男,15-24,3
2017,6,新北市,男,25-34,7
2017,6,新北市,男,35-44,14
2017,6,新北市,男,45-54,1
2017,6,新竹市,男,25-34,1
2017,6,新竹市,男,65以上,1
2017,6,新竹縣,男,25-34,1
2017,6,嘉義市,男,25-34,2
2017,6,嘉義縣,男,25-34,2
2017,6,彰化縣,男,15-24,1
2017,6,彰化縣,男,25-34,1
2017,7,台中市,女,55-64,1
2017,7,台中市,男,15-24,2
2017,7,台中市,男,25-34,5
2017,7,台中市,男,35-44,4
2017,7,台中市,男,45-54,2
2017,7,台中市,男,55-64,2
2017,7,台北市,男,15-24,1
2017,7,台北市,男,25-34,5
2017,7,台北市,男,35-44,4
2017,7,台北市,男,45-54,2
2017,7,台東縣,男,25-34,1
2017,7,台南市,女,35-44,1
2017,7,台南市,男,15-24,1
2017,7,台南市,男,25-34,3
2017,7,台南市,男,35-44,2
2017,7,宜蘭縣,男,15-24,1
2017,7,宜蘭縣,男,35-44,1
2017,7,花蓮縣,男,35-44,1
2017,7,屏東縣,男,15-24,1
2017,7,屏東縣,男,25-34,6
2017,7,屏東縣,男,35-44,3
2017,7,桃園市,女,55-64,1
2017,7,桃園市,男,15-24,2
2017,7,桃園市,男,25-34,4
2017,7,桃園市,男,35-44,1
2017,7,高雄市,女,35-44,1
2017,7,高雄市,男,15-24,1
2017,7,高雄市,男,25-34,8
2017,7,高雄市,男,35-44,1
2017,7,高雄市,男,45-54,2
2017,7,高雄市,男,55-64,1
2017,7,高雄市,男,65以上,1
2017,7,基隆市,男,25-34,3
2017,7,基隆市,男,35-44,2
2017,7,雲林縣,男,35-44,1
2017,7,新北市,男,15-24,1
2017,7,新北市,男,25-34,6
2017,7,新北市,男,35-44,8
2017,7,新北市,男,45-54,1
2017,7,新北市,男,55-64,3
2017,7,新竹縣,男,35-44,1
2017,7,嘉義縣,男,15-24,1
2017,7,嘉義縣,男,25-34,1
2017,7,彰化縣,男,25-34,1
2017,7,彰化縣,男,35-44,1
2017,7,彰化縣,男,45-54,1
2017,8,台中市,女,35-44,1
2017,8,台中市,男,15-24,1
2017,8,台中市,男,25-34,8
2017,8,台中市,男,45-54,3
2017,8,台中市,男,55-64,1
2017,8,台中市,男,65以上,2
2017,8,台北市,男,15-24,3
2017,8,台北市,男,25-34,7
2017,8,台北市,男,35-44,3
2017,8,台北市,男,45-54,2
2017,8,台東縣,男,35-44,1
2017,8,台南市,男,25-34,4
2017,8,台南市,男,35-44,2
2017,8,台南市,男,45-54,1
2017,8,宜蘭縣,男,15-24,1
2017,8,花蓮縣,男,25-34,1
2017,8,花蓮縣,男,35-44,2
2017,8,南投縣,男,35-44,1
2017,8,屏東縣,男,25-34,1
2017,8,屏東縣,男,45-54,1
2017,8,屏東縣,男,55-64,1
2017,8,苗栗縣,男,25-34,1
2017,8,苗栗縣,男,55-64,1
2017,8,桃園市,女,25-34,1
2017,8,桃園市,女,55-64,1
2017,8,桃園市,男,25-34,8
2017,8,桃園市,男,35-44,1
2017,8,桃園市,男,45-54,3
2017,8,高雄市,男,25-34,10
2017,8,高雄市,男,35-44,1
2017,8,高雄市,男,45-54,3
2017,8,基隆市,男,15-24,1
2017,8,基隆市,男,25-34,1
2017,8,基隆市,男,35-44,1
2017,8,雲林縣,女,55-64,2
2017,8,雲林縣,男,25-34,1
2017,8,雲林縣,男,35-44,3
2017,8,新北市,女,35-44,1
2017,8,新北市,男,15-24,6
2017,8,新北市,男,25-34,18
2017,8,新北市,男,35-44,8
2017,8,新北市,男,45-54,5
2017,8,新北市,男,55-64,1
2017,8,新北市,男,65以上,1
2017,8,新竹市,男,15-24,1
2017,8,新竹市,男,25-34,2
2017,8,新竹市,男,35-44,1
2017,8,新竹市,男,45-54,1
2017,8,新竹縣,男,15-24,2
2017,8,嘉義市,男,25-34,1
2017,8,嘉義縣,男,25-34,1
2017,8,彰化縣,男,15-24,1
2017,8,彰化縣,男,35-44,1
2017,9,台中市,女,45-54,1
2017,9,台中市,男,15-24,1
2017,9,台中市,男,25-34,6
2017,9,台中市,男,35-44,5
2017,9,台中市,男,45-54,2
2017,9,台中市,男,65以上,1
2017,9,台北市,女,55-64,1
2017,9,台北市,男,25-34,8
2017,9,台北市,男,35-44,3
2017,9,台北市,男,45-54,2
2017,9,台北市,男,55-64,2
2017,9,台東縣,女,35-44,1
2017,9,台東縣,男,35-44,1
2017,9,台東縣,男,45-54,1
2017,9,台南市,男,15-24,1
2017,9,台南市,男,25-34,6
2017,9,台南市,男,35-44,1
2017,9,台南市,男,45-54,2
2017,9,台南市,男,55-64,1
2017,9,宜蘭縣,男,25-34,1
2017,9,宜蘭縣,男,35-44,1
2017,9,花蓮縣,男,15-24,1
2017,9,花蓮縣,男,25-34,1
2017,9,花蓮縣,男,45-54,1
2017,9,南投縣,男,15-24,1
2017,9,南投縣,男,25-34,2
2017,9,屏東縣,男,15-24,1
2017,9,屏東縣,男,25-34,2
2017,9,屏東縣,男,45-54,2
2017,9,苗栗縣,女,55-64,1
2017,9,桃園市,女,25-34,1
2017,9,桃園市,女,35-44,1
2017,9,桃園市,男,15-24,3
2017,9,桃園市,男,25-34,5
2017,9,桃園市,男,35-44,6
2017,9,桃園市,男,45-54,3
2017,9,高雄市,女,45-54,1
2017,9,高雄市,女,65以上,1
2017,9,高雄市,男,15-24,2
2017,9,高雄市,男,25-34,9
2017,9,高雄市,男,35-44,1
2017,9,基隆市,女,55-64,1
2017,9,基隆市,男,25-34,1
2017,9,雲林縣,男,35-44,2
2017,9,雲林縣,男,45-54,2
2017,9,新北市,男,15-24,3
2017,9,新北市,男,25-34,5
2017,9,新北市,男,35-44,11
2017,9,新北市,男,45-54,3
2017,9,新北市,男,65以上,1
2017,9,新竹市,男,35-44,1
2017,9,新竹縣,男,25-34,2
2017,9,新竹縣,男,35-44,1
2017,9,新竹縣,男,45-54,1
2017,9,嘉義市,男,35-44,1
2017,9,嘉義縣,男,45-54,1
2017,9,彰化縣,男,25-34,2
2017,9,彰化縣,男,35-44,2
2017,9,彰化縣,男,45-54,3
2017,9,彰化縣,男,55-64,1
2017,10,台中市,女,35-44,1
2017,10,台中市,男,15-24,2
2017,10,台中市,男,25-34,7
2017,10,台中市,男,45-54,1
2017,10,台北市,女,55-64,1
2017,10,台北市,女,65以上,1
2017,10,台北市,男,15-24,3
2017,10,台北市,男,25-34,3
2017,10,台北市,男,35-44,3
2017,10,台北市,男,45-54,2
2017,10,台東縣,男,35-44,1
2017,10,台南市,男,25-34,1
2017,10,台南市,男,35-44,1
2017,10,宜蘭縣,男,15-24,1
2017,10,花蓮縣,男,15-24,1
2017,10,花蓮縣,男,35-44,1
2017,10,南投縣,男,25-34,1
2017,10,南投縣,男,35-44,1
2017,10,南投縣,男,45-54,1
2017,10,屏東縣,男,25-34,1
2017,10,屏東縣,男,35-44,1
2017,10,桃園市,女,35-44,1
2017,10,桃園市,男,25-34,6
2017,10,桃園市,男,35-44,5
2017,10,桃園市,男,45-54,2
2017,10,桃園市,男,65以上,1
2017,10,高雄市,男,15-24,1
2017,10,高雄市,男,25-34,5
2017,10,高雄市,男,35-44,3
2017,10,高雄市,男,45-54,1
2017,10,高雄市,男,65以上,1
2017,10,基隆市,男,15-24,1
2017,10,雲林縣,女,45-54,1
2017,10,雲林縣,男,25-34,1
2017,10,雲林縣,男,55-64,2
2017,10,新北市,女,35-44,1
2017,10,新北市,男,15-24,2
2017,10,新北市,男,25-34,8
2017,10,新北市,男,35-44,3
2017,10,新北市,男,45-54,4
2017,10,新北市,男,55-64,1
2017,10,嘉義市,男,25-34,1
2017,10,彰化縣,女,35-44,1
2017,10,彰化縣,男,45-54,1
2017,11,台中市,男,15-24,4
2017,11,台中市,男,25-34,3
2017,11,台中市,男,35-44,2
2017,11,台中市,男,45-54,2
2017,11,台北市,女,55-64,1
2017,11,台北市,男,15-24,2
2017,11,台北市,男,25-34,8
2017,11,台北市,男,35-44,1
2017,11,台北市,男,45-54,3
2017,11,台東縣,男,25-34,1
2017,11,台東縣,男,35-44,1
2017,11,台南市,男,25-34,2
2017,11,台南市,男,35-44,4
2017,11,台南市,男,45-54,2
2017,11,台南市,男,55-64,1
2017,11,宜蘭縣,男,15-24,1
2017,11,宜蘭縣,男,25-34,1
2017,11,宜蘭縣,男,45-54,1
2017,11,花蓮縣,男,35-44,2
2017,11,南投縣,男,25-34,1
2017,11,南投縣,男,35-44,1
2017,11,南投縣,男,45-54,1
2017,11,屏東縣,男,25-34,4
2017,11,屏東縣,男,35-44,2
2017,11,屏東縣,男,45-54,1
2017,11,桃園市,男,15-24,1
2017,11,桃園市,男,25-34,5
2017,11,桃園市,男,35-44,3
2017,11,桃園市,男,45-54,1
2017,11,桃園市,男,65以上,2
2017,11,高雄市,女,45-54,1
2017,11,高雄市,男,15-24,2
2017,11,高雄市,男,25-34,6
2017,11,高雄市,男,35-44,5
2017,11,高雄市,男,45-54,2
2017,11,高雄市,男,55-64,1
2017,11,基隆市,男,15-24,2
2017,11,雲林縣,男,15-24,1
2017,11,雲林縣,男,25-34,2
2017,11,雲林縣,男,35-44,1
2017,11,雲林縣,男,45-54,2
2017,11,新北市,男,15-24,1
2017,11,新北市,男,25-34,5
2017,11,新北市,男,35-44,6
2017,11,新北市,男,45-54,2
2017,11,新北市,男,65以上,1
2017,11,新竹市,男,15-24,2
2017,11,新竹市,男,25-34,1
2017,11,新竹市,男,35-44,1
2017,11,新竹縣,男,25-34,1
2017,11,新竹縣,男,35-44,1
2017,11,新竹縣,男,65以上,1
2017,11,嘉義市,男,45-54,1
2017,11,嘉義縣,男,25-34,2
2017,11,嘉義縣,男,45-54,2
2017,11,彰化縣,女,55-64,1
2017,11,彰化縣,男,35-44,4
2017,11,彰化縣,男,45-54,1
2017,12,台中市,男,15-24,2
2017,12,台中市,男,25-34,6
2017,12,台中市,男,35-44,3
2017,12,台中市,男,55-64,1
2017,12,台北市,男,15-24,1
2017,12,台北市,男,25-34,5
2017,12,台北市,男,35-44,4
2017,12,台北市,男,45-54,6
2017,12,台南市,女,0-14,1
2017,12,台南市,男,25-34,2
2017,12,台南市,男,35-44,1
2017,12,台南市,男,45-54,1
2017,12,台南市,男,55-64,1
2017,12,宜蘭縣,男,25-34,3
2017,12,宜蘭縣,男,35-44,1
2017,12,宜蘭縣,男,45-54,1
2017,12,花蓮縣,男,25-34,3
2017,12,花蓮縣,男,35-44,1
2017,12,屏東縣,男,25-34,3
2017,12,屏東縣,男,35-44,2
2017,12,苗栗縣,男,25-34,1
2017,12,桃園市,男,15-24,2
2017,12,桃園市,男,25-34,6
2017,12,桃園市,男,35-44,3
2017,12,桃園市,男,45-54,3
2017,12,高雄市,男,15-24,1
2017,12,高雄市,男,25-34,6
2017,12,高雄市,男,35-44,9
2017,12,高雄市,男,45-54,1
2017,12,高雄市,男,55-64,1
2017,12,基隆市,男,15-24,1
2017,12,基隆市,男,25-34,1
2017,12,基隆市,男,45-54,1
2017,12,雲林縣,男,35-44,1
2017,12,新北市,女,35-44,1
2017,12,新北市,男,15-24,3
2017,12,新北市,男,25-34,12
2017,12,新北市,男,35-44,10
2017,12,新北市,男,45-54,3
2017,12,新竹市,男,25-34,1
2017,12,新竹市,男,35-44,1
2017,12,新竹縣,男,35-44,1
2017,12,嘉義市,男,15-24,1
2017,12,彰化縣,男,15-24,1
2017,12,彰化縣,男,35-44,1
2017,12,彰化縣,男,45-54,1
2018,1,台中市,女,65以上,1
2018,1,台中市,男,15-24,1
2018,1,台中市,男,25-34,9
2018,1,台中市,男,35-44,2
2018,1,台中市,男,45-54,1
2018,1,台北市,男,25-34,1
2018,1,台北市,男,35-44,1
2018,1,台北市,男,45-54,1
2018,1,台東縣,男,35-44,1
2018,1,台南市,女,35-44,1
2018,1,台南市,男,25-34,4
2018,1,台南市,男,35-44,1
2018,1,台南市,男,45-54,1
2018,1,宜蘭縣,男,35-44,1
2018,1,花蓮縣,男,15-24,1
2018,1,南投縣,男,25-34,1
2018,1,屏東縣,女,35-44,1
2018,1,屏東縣,男,15-24,1
2018,1,屏東縣,男,25-34,2
2018,1,屏東縣,男,35-44,1
2018,1,桃園市,女,25-34,1
2018,1,桃園市,女,35-44,1
2018,1,桃園市,女,45-54,1
2018,1,桃園市,男,15-24,1
2018,1,桃園市,男,25-34,6
2018,1,桃園市,男,35-44,5
2018,1,桃園市,男,45-54,3
2018,1,高雄市,男,15-24,1
2018,1,高雄市,男,25-34,6
2018,1,高雄市,男,35-44,4
2018,1,高雄市,男,45-54,2
2018,1,高雄市,男,55-64,1
2018,1,基隆市,男,35-44,1
2018,1,雲林縣,男,25-34,1
2018,1,新北市,男,15-24,1
2018,1,新北市,男,25-34,9
2018,1,新北市,男,35-44,5
2018,1,新北市,男,45-54,3
2018,1,新北市,男,55-64,1
2018,1,新竹市,男,55-64,1
2018,1,新竹縣,男,25-34,1
2018,1,嘉義市,男,35-44,1
2018,1,嘉義縣,男,25-34,1
2018,1,彰化縣,男,25-34,2
2018,1,彰化縣,男,35-44,2
2018,1,彰化縣,男,45-54,1
2018,1,澎湖縣,男,15-24,1
2018,2,台中市,男,25-34,4
2018,2,台中市,男,35-44,2
2018,2,台中市,男,65以上,1
2018,2,台北市,男,15-24,2
2018,2,台北市,男,25-34,3
2018,2,台北市,男,35-44,3
2018,2,台北市,男,45-54,1
2018,2,台北市,男,55-64,1
2018,2,台東縣,男,25-34,1
2018,2,台南市,男,25-34,1
2018,2,台南市,男,35-44,3
2018,2,台南市,男,55-64,1
2018,2,宜蘭縣,男,25-34,1
2018,2,花蓮縣,男,25-34,1
2018,2,南投縣,男,25-34,1
2018,2,南投縣,男,35-44,1
2018,2,南投縣,男,45-54,1
2018,2,屏東縣,男,25-34,1
2018,2,屏東縣,男,35-44,2
2018,2,屏東縣,男,45-54,1
2018,2,桃園市,女,55-64,1
2018,2,桃園市,男,15-24,1
2018,2,桃園市,男,25-34,3
2018,2,高雄市,男,15-24,1
2018,2,高雄市,男,25-34,2
2018,2,高雄市,男,35-44,1
2018,2,高雄市,男,45-54,3
2018,2,基隆市,男,25-34,1
2018,2,基隆市,男,35-44,1
2018,2,雲林縣,男,15-24,1
2018,2,雲林縣,男,35-44,1
2018,2,雲林縣,男,55-64,1
2018,2,新北市,男,25-34,15
2018,2,新北市,男,35-44,5
2018,2,新北市,男,45-54,1
2018,2,新北市,男,55-64,1
2018,2,新竹縣,男,25-34,1
2018,2,嘉義縣,男,25-34,1
2018,2,彰化縣,女,55-64,1
2018,2,彰化縣,男,25-34,1
2018,2,彰化縣,男,45-54,1
2018,3,台中市,男,15-24,2
2018,3,台中市,男,25-34,7
2018,3,台中市,男,35-44,1
2018,3,台北市,女,55-64,1
2018,3,台北市,男,15-24,4
2018,3,台北市,男,25-34,4
2018,3,台北市,男,35-44,4
2018,3,台北市,男,55-64,1
2018,3,台南市,女,45-54,1
2018,3,台南市,男,25-34,4
2018,3,台南市,男,35-44,2
2018,3,台南市,男,45-54,1
2018,3,宜蘭縣,男,35-44,1
2018,3,花蓮縣,男,35-44,1
2018,3,南投縣,男,25-34,1
2018,3,南投縣,男,35-44,1
2018,3,屏東縣,男,25-34,3
2018,3,桃園市,女,35-44,1
2018,3,桃園市,女,65以上,1
2018,3,桃園市,男,15-24,1
2018,3,桃園市,男,25-34,4
2018,3,桃園市,男,35-44,5
2018,3,桃園市,男,45-54,2
2018,3,桃園市,男,55-64,1
2018,3,高雄市,男,15-24,2
2018,3,高雄市,男,25-34,6
2018,3,高雄市,男,35-44,4
2018,3,高雄市,男,45-54,1
2018,3,高雄市,男,55-64,1
2018,3,雲林縣,男,25-34,1
2018,3,新北市,女,45-54,1
2018,3,新北市,男,15-24,3
2018,3,新北市,男,25-34,3
2018,3,新北市,男,35-44,4
2018,3,新北市,男,45-54,3
2018,3,新北市,男,55-64,1
2018,3,新竹市,男,25-34,1
2018,3,新竹縣,男,25-34,1
2018,3,嘉義縣,女,35-44,1
2018,3,嘉義縣,男,35-44,1
2018,4,台中市,男,15-24,4
2018,4,台中市,男,25-34,6
2018,4,台中市,男,35-44,4
2018,4,台中市,男,45-54,2
2018,4,台北市,男,25-34,2
2018,4,台北市,男,35-44,5
2018,4,台北市,男,55-64,1
2018,4,台東縣,男,25-34,1
2018,4,台東縣,男,35-44,1
2018,4,台南市,女,35-44,1
2018,4,台南市,女,45-54,1
2018,4,台南市,男,25-34,5
2018,4,台南市,男,35-44,1
2018,4,宜蘭縣,男,25-34,1
2018,4,花蓮縣,男,25-34,1
2018,4,南投縣,男,35-44,1
2018,4,屏東縣,女,35-44,1
2018,4,屏東縣,男,35-44,1
2018,4,苗栗縣,男,15-24,1
2018,4,桃園市,男,25-34,3
2018,4,桃園市,男,35-44,3
2018,4,桃園市,男,45-54,1
2018,4,高雄市,男,15-24,1
2018,4,高雄市,男,25-34,7
2018,4,高雄市,男,35-44,5
2018,4,高雄市,男,55-64,1
2018,4,基隆市,男,35-44,2
2018,4,雲林縣,男,25-34,1
2018,4,雲林縣,男,55-64,1
2018,4,新北市,女,15-24,1
2018,4,新北市,女,35-44,3
2018,4,新北市,男,15-24,2
2018,4,新北市,男,25-34,2
2018,4,新北市,男,35-44,6
2018,4,新北市,男,45-54,1
2018,4,新北市,男,55-64,1
2018,4,新竹市,男,25-34,2
2018,4,新竹市,男,35-44,1
2018,4,嘉義市,男,35-44,1
2018,4,嘉義縣,男,25-34,1
2018,4,彰化縣,男,15-24,1
2018,4,彰化縣,男,25-34,1
2018,4,彰化縣,男,35-44,1
2018,5,台中市,男,25-34,3
2018,5,台中市,男,35-44,2
2018,5,台中市,男,45-54,5
2018,5,台北市,男,15-24,2
2018,5,台北市,男,25-34,4
2018,5,台北市,男,35-44,5
2018,5,台北市,男,45-54,2
2018,5,台北市,男,55-64,1
2018,5,台東縣,男,25-34,1
2018,5,台南市,男,15-24,2
2018,5,台南市,男,25-34,4
2018,5,台南市,男,35-44,3
2018,5,台南市,男,45-54,1
2018,5,宜蘭縣,男,15-24,3
2018,5,宜蘭縣,男,25-34,2
2018,5,花蓮縣,男,15-24,1
2018,5,花蓮縣,男,25-34,1
2018,5,屏東縣,男,25-34,1
2018,5,屏東縣,男,35-44,1
2018,5,桃園市,女,35-44,1
2018,5,桃園市,男,15-24,2
2018,5,桃園市,男,25-34,5
2018,5,桃園市,男,35-44,1
2018,5,桃園市,男,45-54,1
2018,5,高雄市,男,15-24,3
2018,5,高雄市,男,25-34,4
2018,5,高雄市,男,35-44,8
2018,5,高雄市,男,45-54,3
2018,5,基隆市,男,15-24,1
2018,5,雲林縣,男,25-34,2
2018,5,新北市,男,15-24,3
2018,5,新北市,男,25-34,7
2018,5,新北市,男,35-44,2
2018,5,新北市,男,45-54,6
2018,5,新北市,男,55-64,1
2018,5,新竹縣,男,25-34,2
2018,5,嘉義市,男,15-24,1
2018,5,嘉義市,男,25-34,1
2018,5,嘉義縣,女,15-24,1
2018,5,彰化縣,男,15-24,1
2018,5,彰化縣,男,25-34,1
2018,5,彰化縣,男,45-54,1
2018,6,台中市,男,15-24,1
2018,6,台中市,男,25-34,5
2018,6,台中市,男,35-44,3
2018,6,台中市,男,45-54,2
2018,6,台北市,男,15-24,1
2018,6,台北市,男,25-34,2
2018,6,台北市,男,35-44,2
2018,6,台北市,男,45-54,1
2018,6,台南市,男,15-24,2
2018,6,台南市,男,25-34,3
2018,6,台南市,男,35-44,2
2018,6,台南市,男,55-64,1
2018,6,宜蘭縣,男,35-44,2
2018,6,花蓮縣,男,35-44,1
2018,6,南投縣,男,15-24,1
2018,6,南投縣,男,25-34,2
2018,6,南投縣,男,35-44,2
2018,6,屏東縣,男,15-24,1
2018,6,屏東縣,男,25-34,1
2018,6,屏東縣,男,35-44,2
2018,6,苗栗縣,男,15-24,1
2018,6,桃園市,女,35-44,1
2018,6,桃園市,女,55-64,1
2018,6,桃園市,男,25-34,4
2018,6,桃園市,男,35-44,4
2018,6,桃園市,男,45-54,1
2018,6,桃園市,男,55-64,1
2018,6,高雄市,男,25-34,7
2018,6,高雄市,男,35-44,4
2018,6,高雄市,男,45-54,1
2018,6,高雄市,男,55-64,1
2018,6,基隆市,男,45-54,1
2018,6,基隆市,男,55-64,1
2018,6,雲林縣,男,45-54,1
2018,6,新北市,女,55-64,1
2018,6,新北市,男,15-24,1
2018,6,新北市,男,25-34,8
2018,6,新北市,男,35-44,3
2018,6,新北市,男,45-54,3
2018,6,新北市,男,55-64,1
2018,6,新北市,男,65以上,1
2018,6,新竹市,男,35-44,1
2018,6,新竹縣,男,25-34,1
2018,6,新竹縣,男,35-44,1
2018,6,嘉義市,男,35-44,1
2018,6,嘉義縣,男,25-34,1
2018,6,彰化縣,男,15-24,1
2018,6,彰化縣,男,25-34,1
2018,6,彰化縣,男,35-44,2
2018,6,彰化縣,男,45-54,1
2018,7,台中市,男,25-34,5
2018,7,台中市,男,35-44,2
2018,7,台中市,男,45-54,2
2018,7,台北市,男,25-34,2
2018,7,台北市,男,35-44,2
2018,7,台北市,男,45-54,2
2018,7,台北市,男,65以上,1
2018,7,台東縣,女,15-24,1
2018,7,台東縣,男,35-44,1
2018,7,台東縣,男,45-54,1
2018,7,台南市,男,25-34,2
2018,7,台南市,男,35-44,1
2018,7,台南市,男,55-64,1
2018,7,宜蘭縣,男,45-54,1
2018,7,南投縣,男,35-44,1
2018,7,屏東縣,男,35-44,1
2018,7,苗栗縣,男,35-44,1
2018,7,桃園市,女,55-64,1
2018,7,桃園市,男,15-24,4
2018,7,桃園市,男,25-34,1
2018,7,桃園市,男,35-44,2
2018,7,桃園市,男,45-54,1
2018,7,桃園市,男,55-64,1
2018,7,高雄市,男,15-24,2
2018,7,高雄市,男,25-34,5
2018,7,高雄市,男,35-44,2
2018,7,高雄市,男,45-54,2
2018,7,基隆市,男,25-34,1
2018,7,基隆市,男,35-44,1
2018,7,基隆市,男,45-54,1
2018,7,新北市,男,15-24,4
2018,7,新北市,男,25-34,7
2018,7,新北市,男,35-44,6
2018,7,新北市,男,45-54,2
2018,7,新竹市,女,35-44,1
2018,7,嘉義市,男,15-24,1
2018,7,嘉義市,男,55-64,1
2018,7,彰化縣,男,45-54,1
2018,8,台中市,女,35-44,1
2018,8,台中市,男,25-34,5
2018,8,台中市,男,45-54,4
2018,8,台中市,男,55-64,1
2018,8,台北市,男,15-24,3
2018,8,台北市,男,25-34,9
2018,8,台北市,男,35-44,2
2018,8,台北市,男,45-54,2
2018,8,台東縣,男,25-34,1
2018,8,台南市,男,25-34,1
2018,8,台南市,男,35-44,3
2018,8,台南市,男,45-54,1
2018,8,屏東縣,男,25-34,2
2018,8,桃園市,男,15-24,2
2018,8,桃園市,男,25-34,3
2018,8,桃園市,男,35-44,2
2018,8,桃園市,男,45-54,2
2018,8,高雄市,男,25-34,3
2018,8,高雄市,男,35-44,4
2018,8,高雄市,男,45-54,1
2018,8,基隆市,男,35-44,1
2018,8,雲林縣,男,15-24,1
2018,8,雲林縣,男,25-34,1
2018,8,雲林縣,男,35-44,2
2018,8,雲林縣,男,45-54,1
2018,8,新北市,男,25-34,7
